MENU_HINT,EVENT_NAME,Name,WIN_LOSE,age,weight,jockey,trainer,ratings,form,race_surface,race_runners,race_going,race_distance,race_class,race_ages,non_runners
Newcastle 1st Jul,2m Hcap,Ironopolis,0,3,114,Aiden Brookes,R Menzies,70.0,463417.0,Allweather,14,Standard / Slow,3576,2.0,3+,
Newcastle 1st Jul,2m Hcap,Ace Rothstein,0,5,135,Callum Shepherd,Dylan Cunha,83.0,479687.0,Allweather,14,Standard / Slow,3576,2.0,3+,
Newcastle 1st Jul,2m Hcap,Law Of The Sea,0,5,123,R Kingscote,Ian Williams,92.0,300424.0,Allweather,19,Standard / Slow,3576,2.0,3+,['Second Slip']
Newcastle 1st Jul,1m4f Hcap,Golden Vintage,0,4,121,Callum Shepherd,Jedd OKeeffe,61.0,818295.0,Allweather,11,Standard / Slow,2738,5.0,4+,['Easter Island']
Newcastle 1st Jul,2m Hcap,Winterwatch,0,5,137,G Lee,H Fry,85.0,153100.0,Allweather,14,Standard / Slow,3576,2.0,3+,
Newcastle 1st Jul,2m Hcap,Faylaq,0,7,138,Callum Rodriguez,J S Goldie,86.0,532023.0,Allweather,14,Standard / Slow,3576,2.0,3+,
Newcastle 1st Jul,2m Hcap,Legendary Day,0,5,137,Tom Marquand,A Keatley,85.0,171756.0,Allweather,14,Standard / Slow,3576,2.0,3+,
Newcastle 1st Jul,5f Nov Stks,Tan Rapido,0,2,133,Callum Shepherd,C Fellowes,,,Allweather,7,Standard / Slow,1100,3.0,2,"['Sweet Soul Music', 'Cloud King']"
Newcastle 1st Jul,1m4f Hcap,Glasses Up,0,8,127,P Mathers,R M Smith,67.0,774525.0,Allweather,11,Standard / Slow,2738,5.0,4+,['Easter Island']
Newcastle 1st Jul,6f Hcap,Magical Spirit,0,7,135,T Eaves,K A Ryan,97.0,40413.0,Allweather,9,Standard / Slow,1320,2.0,3+,
Newcastle 1st Jul,2m Hcap,Thermoscope,0,5,135,Billy Garritty,K Dalgleish,83.0,790113.0,Allweather,14,Standard / Slow,3576,2.0,3+,
Newcastle 1st Jul,1m4f Hcap,Billy Bathgate,0,7,120,A Mullen,Ewan Whillans,60.0,264441.0,Allweather,11,Standard / Slow,2738,5.0,4+,['Easter Island']
Newcastle 1st Jul,5f Nov Stks,Stanley Spencer,0,2,133,N Callan,J Tate,,,Allweather,7,Standard / Slow,1100,3.0,2,"['Sweet Soul Music', 'Cloud King']"
Newcastle 1st Jul,6f Hcap,Raatea,0,6,131,Jason Hart,Miss J A Camacho,93.0,46451.0,Allweather,9,Standard / Slow,1320,2.0,3+,
Newcastle 1st Jul,2m Hcap,Zoffee,0,7,126,B A Curtis,H Palmer,95.0,373426.0,Allweather,19,Standard / Slow,3576,2.0,3+,['Second Slip']
Chester 1st Jul,1m4f Hcap,Croachill,0,4,140,T P OShea,R Varian,78.0,236632.0,Turf,8,Good (Good to Soft in places),2703,4.0,3+,
Chester 1st Jul,2m Hcap,Malakahna,0,5,135,Callum Hutchinson,Ian Williams,80.0,626113.0,Turf,7,Good (Good to Soft in places),3496,4.0,4+,"['Myboymax', 'John The Baptist']"
Chester 1st Jul,1m4f Hcap,Blue Universe,0,3,124,F Norton,C Johnston,74.0,331205.0,Turf,8,Good (Good to Soft in places),2703,4.0,3+,
Chester 1st Jul,6f Arab Grp 2,Ajs Saaeq A,0,5,141,T P OShea,M Al Attiyah,,21100.0,Turf,6,Good (Good to Soft in places),1338,,3+,
Chester 1st Jul,7f Hcap,Equatorial,1,3,131,F Norton,R Varian,93.0,221.0,Turf,7,Good (Good to Soft in places),1541,2.0,3,"['Distinguished Lady', 'Seeking Gold']"
Chester 1st Jul,7f Hcap,Divine Libra,0,3,123,D C Costello,C Hills,85.0,2414.0,Turf,7,Good (Good to Soft in places),1541,2.0,3,"['Distinguished Lady', 'Seeking Gold']"
Chester 1st Jul,7f Nov Stks,Cobalt Blue,0,3,130,J Mitchell,R Varian,78.0,42207.0,Turf,7,Good (Good to Soft in places),1667,4.0,3+,"['Parlando', 'Many A Year']"
Chester 1st Jul,7f Hcap,Think Climate,0,3,126,S H James,Jane ChappleHyam,88.0,61199.0,Turf,7,Good (Good to Soft in places),1541,2.0,3,"['Distinguished Lady', 'Seeking Gold']"
Chester 1st Jul,5f Mdn Stks,Liv My Life,1,2,128,S Hitchcott,R Hannon,76.0,426.0,Turf,7,Good (Good to Soft in places),1115,4.0,2,"['Si Si Senor', 'Project Frank', 'Indication Spirit']"
Chester 1st Jul,6f Hcap,Hello Zabeel,0,5,123,Rowan Scott,C Fellowes,75.0,511535.0,Turf,8,Good (Good to Soft in places),1337,3.0,3+,"['Bear Profit', 'Paws For Thought']"
Chester 1st Jul,5f Mdn Stks,Etoile Dalexandre,0,2,128,Zak Wheatley,D Carroll,,4.0,Turf,7,Good (Good to Soft in places),1115,4.0,2,"['Si Si Senor', 'Project Frank', 'Indication Spirit']"
Chester 1st Jul,5f Mdn Stks,Jungle Jim,0,2,133,Phil Dennis,P D Evans,,,Turf,7,Good (Good to Soft in places),1115,4.0,2,"['Si Si Senor', 'Project Frank', 'Indication Spirit']"
Chester 1st Jul,5f Mdn Stks,Desert Master,0,2,133,F Norton,J Tate,75.0,227.0,Turf,7,Good (Good to Soft in places),1115,4.0,2,"['Si Si Senor', 'Project Frank', 'Indication Spirit']"
Chester 1st Jul,1m4f Hcap,Natchez Trace,0,6,139,Zak Wheatley,D Carroll,77.0,136501.0,Turf,8,Good (Good to Soft in places),2703,4.0,3+,
Chester 1st Jul,7f Nov Stks,Boniato,0,3,125,Sean Kirrane,T D Easterby,,54.0,Turf,7,Good (Good to Soft in places),1667,4.0,3+,"['Parlando', 'Many A Year']"
Chester 1st Jul,1m4f Hcap,Scintillante,1,3,126,Hayley Turner,A M Balding,76.0,7352.0,Turf,8,Good (Good to Soft in places),2703,4.0,3+,
Chester 1st Jul,6f Hcap,Cuban Breeze,0,5,130,Phil Dennis,P D Evans,83.0,805223.0,Turf,8,Good (Good to Soft in places),1337,3.0,3+,"['Bear Profit', 'Paws For Thought']"
Chester 1st Jul,6f Hcap,Roman Dragon,1,4,126,Hayley Turner,H Palmer,79.0,400854.0,Turf,8,Good (Good to Soft in places),1337,3.0,3+,"['Bear Profit', 'Paws For Thought']"
Chester 1st Jul,7f Nov Stks,Dalatara,0,3,125,Alistair Rawlinson,D  C Kubler,,0.0,Turf,7,Good (Good to Soft in places),1667,4.0,3+,"['Parlando', 'Many A Year']"
Chester 1st Jul,7f Hcap,Starnberg,0,3,135,S Hitchcott,R Hannon,97.0,422110.0,Turf,7,Good (Good to Soft in places),1541,2.0,3,"['Distinguished Lady', 'Seeking Gold']"
Chester 1st Jul,5f Mdn Stks,Heroic Angel,0,2,128,Jonny Peate,R Fell  S Murray,,67.0,Turf,7,Good (Good to Soft in places),1115,4.0,2,"['Si Si Senor', 'Project Frank', 'Indication Spirit']"
Chester 1st Jul,6f Hcap,Hyperfocus,0,9,142,Sean Kirrane,T D Easterby,95.0,302201.0,Turf,8,Good (Good to Soft in places),1337,3.0,3+,"['Bear Profit', 'Paws For Thought']"
Chester 1st Jul,2m Hcap,Military Two Step,1,5,137,F Norton,C Johnston,82.0,436584.0,Turf,7,Good (Good to Soft in places),3496,4.0,4+,"['Myboymax', 'John The Baptist']"
Chester 1st Jul,6f Hcap,Princess Shabnam,0,4,141,F Norton,S P C Woods,94.0,80650.0,Turf,8,Good (Good to Soft in places),1337,3.0,3+,"['Bear Profit', 'Paws For Thought']"
Chester 1st Jul,1m4f Hcap,Paisano,0,3,124,D C Costello,R M Beckett,74.0,3695.0,Turf,8,Good (Good to Soft in places),2703,4.0,3+,
Chester 1st Jul,6f Arab Grp 2,Abiyah Athbah A,0,9,132,J Mitchell,P J Hammersley,,30322.0,Turf,6,Good (Good to Soft in places),1338,,3+,
Chester 1st Jul,7f Hcap,Ararat,0,3,116,Hayley Turner,D M Simcock,78.0,202551.0,Turf,7,Good (Good to Soft in places),1541,2.0,3,"['Distinguished Lady', 'Seeking Gold']"
Chester 1st Jul,7f Hcap,Misty Blues,0,3,125,Sean Kirrane,T D Easterby,87.0,132325.0,Turf,7,Good (Good to Soft in places),1541,2.0,3,"['Distinguished Lady', 'Seeking Gold']"
Chester 1st Jul,6f Arab Grp 2,Zayin Angkor Centurion A,0,10,136,P L Dennis,P J Hammersley,,4233.0,Turf,6,Good (Good to Soft in places),1338,,3+,
Chester 1st Jul,5f Mdn Stks,Riverview Law,0,2,128,S H James,Grant Tuer,,2.0,Turf,7,Good (Good to Soft in places),1115,4.0,2,"['Si Si Senor', 'Project Frank', 'Indication Spirit']"
Chester 1st Jul,6f Hcap,Aberama Gold,0,6,136,Alistair Rawlinson,K Dalgleish,89.0,52811.0,Turf,8,Good (Good to Soft in places),1337,3.0,3+,"['Bear Profit', 'Paws For Thought']"
Chester 1st Jul,2m Hcap,Mancini,0,9,124,Barry McHugh,P Morris,69.0,833349.0,Turf,7,Good (Good to Soft in places),3496,4.0,4+,"['Myboymax', 'John The Baptist']"
Chester 1st Jul,1m4f Hcap,The Nu Form Way,0,5,140,S H James,Mrs Stella Barclay,78.0,51319.0,Turf,8,Good (Good to Soft in places),2703,4.0,3+,
Chester 1st Jul,6f Hcap,Whenthedealinsdone,0,5,140,Callum Hutchinson,R A Teal,93.0,43472.0,Turf,8,Good (Good to Soft in places),1337,3.0,3+,"['Bear Profit', 'Paws For Thought']"
Chester 1st Jul,7f Nov Stks,O G Beachwear,0,3,125,F Norton,H Palmer,,44.0,Turf,7,Good (Good to Soft in places),1667,4.0,3+,"['Parlando', 'Many A Year']"
Chester 1st Jul,7f Nov Stks,Maremma,0,3,125,Hayley Turner,Harry Eustace,,85.0,Turf,7,Good (Good to Soft in places),1667,4.0,3+,"['Parlando', 'Many A Year']"
Chester 1st Jul,2m Hcap,Buxted Reel,0,4,121,P Hanagan,Ian Williams,66.0,624608.0,Turf,7,Good (Good to Soft in places),3496,4.0,4+,"['Myboymax', 'John The Baptist']"
Chester 1st Jul,7f Hcap,Tenjin,0,3,128,P Hanagan,J Ryan,90.0,308689.0,Turf,7,Good (Good to Soft in places),1541,2.0,3,"['Distinguished Lady', 'Seeking Gold']"
Chester 1st Jul,7f Nov Stks,Woodys Angel,0,3,130,Laura Pearson,L Williamson,,0.0,Turf,7,Good (Good to Soft in places),1667,4.0,3+,"['Parlando', 'Many A Year']"
Chester 1st Jul,6f Arab Grp 2,Ekleel Athbah A,1,5,135,S Hitchcott,P Collington,,11226.0,Turf,6,Good (Good to Soft in places),1338,,3+,
Chester 1st Jul,1m4f Hcap,Zealandia,0,6,144,C J Todd,Ian Williams,82.0,301084.0,Turf,8,Good (Good to Soft in places),2703,4.0,3+,
Chester 1st Jul,1m4f Hcap,Restorer,0,11,133,Ben Sanderson,Ian Williams,71.0,230732.0,Turf,8,Good (Good to Soft in places),2703,4.0,3+,
Chester 1st Jul,6f Arab Grp 2,Mulan A,0,11,132,Miss K Robinson,Gavin Kelly,,6000.0,Turf,6,Good (Good to Soft in places),1338,,3+,
Chester 1st Jul,6f Arab Grp 2,Lujain A,0,4,132,D C Costello,P Collington,,3314.0,Turf,6,Good (Good to Soft in places),1338,,3+,
Chester 1st Jul,2m Hcap,Tigerten,0,6,123,Laura Pearson,K Frost,68.0,764120.0,Turf,7,Good (Good to Soft in places),3496,4.0,4+,"['Myboymax', 'John The Baptist']"
Chester 1st Jul,5f Mdn Stks,Malibu Sunrise,0,2,128,Sean Kirrane,T D Easterby,,59.0,Turf,7,Good (Good to Soft in places),1115,4.0,2,"['Si Si Senor', 'Project Frank', 'Indication Spirit']"
Chester 1st Jul,2m Hcap,Fandabidozi,0,5,116,Kieran Schofield,G Hanmer,50.0,305977.0,Turf,7,Good (Good to Soft in places),3496,4.0,4+,"['Myboymax', 'John The Baptist']"
Chester 1st Jul,7f Nov Stks,Princess Niyla,1,3,125,P Hanagan,H Palmer,,36.0,Turf,7,Good (Good to Soft in places),1667,4.0,3+,"['Parlando', 'Many A Year']"
Chester 1st Jul,2m Hcap,El Borracho,0,8,128,Alistair Rawlinson,O Greenall  J Guerriero,73.0,478631.0,Turf,7,Good (Good to Soft in places),3496,4.0,4+,"['Myboymax', 'John The Baptist']"
Chester 1st Jul,6f Hcap,Absolutelyflawless,0,3,119,Laura Pearson,D Loughnane,78.0,671266.0,Turf,8,Good (Good to Soft in places),1337,3.0,3+,"['Bear Profit', 'Paws For Thought']"
Newmarket 1st Jul,1m2f Hcap,Wintercrack,0,3,131,K T ONeill,Mrs P Sly,73.0,176.0,Turf,9,Good,2200,5.0,3+,
Newmarket 1st Jul,7f Mdn Stks,Dance Sequence,1,2,128,W Buick,C Appleby,,,Turf,6,Good,1540,4.0,2,
Newmarket 1st Jul,7f Grp 3,Berkshire Shadow,0,4,133,James Doyle,A M Balding,113.0,641135.0,Turf,6,Good,1540,1.0,3+,
Newmarket 1st Jul,7f Grp 3,Pogo,0,7,133,K Shoemark,C Hills,112.0,217000.0,Turf,6,Good,1540,1.0,3+,
Newmarket 1st Jul,1m2f Hcap,Niarbyl Bay,0,4,136,T E Whelan,H Candy,68.0,534.0,Turf,9,Good,2200,5.0,3+,
Newmarket 1st Jul,1m Hcap,Dora Milaje,0,3,134,D Tudhope,D OMeara,83.0,11.0,Turf,5,Good,1760,4.0,3+,"['Rajindri', 'Canoodled']"
Newmarket 1st Jul,1m Hcap,Chealamy,0,3,131,Daniel Muscutt,J Ferguson,80.0,442951.0,Turf,5,Good,1760,4.0,3+,"['Rajindri', 'Canoodled']"
Newmarket 1st Jul,1m2f Hcap,Therapist,1,3,135,Rob Hornby,A M Balding,77.0,23235.0,Turf,9,Good,2200,5.0,3+,
Newmarket 1st Jul,1m4f Hcap,Victoria Grove,0,4,138,K Shoemark,H Spiller,76.0,518863.0,Turf,6,Good,2640,4.0,3+,['Aiming High']
Newmarket 1st Jul,1m2f Hcap,Total Lockdown,0,4,138,P J McDonald,J Butler,70.0,215608.0,Turf,9,Good,2200,5.0,3+,
Newmarket 1st Jul,7f Grp 3,Audience,1,4,133,R Havlin,J  T Gosden,107.0,220331.0,Turf,6,Good,1540,1.0,3+,
Newmarket 1st Jul,6f Listed,Cry Fiction,0,2,128,Rob Hornby,J G Portman,,1.0,Turf,9,Good,1320,1.0,2,['Denruth Diamond']
Newmarket 1st Jul,1m4f Listed,New London,0,4,133,W Buick,C Appleby,115.0,112112.0,Turf,5,Good,2640,1.0,4+,
Newmarket 1st Jul,6f Listed,Point Of Attack,0,2,128,R Havlin,J  T Gosden,,2.0,Turf,9,Good,1320,1.0,2,['Denruth Diamond']
Newmarket 1st Jul,1m Hcap,Rising Bay,0,3,127,Rob Hornby,A M Balding,76.0,8456.0,Turf,5,Good,1760,4.0,3+,"['Rajindri', 'Canoodled']"
Newmarket 1st Jul,7f Mdn Stks,Race The Wind,0,2,128,James Doyle,C Appleby,,,Turf,6,Good,1540,4.0,2,
Newmarket 1st Jul,1m4f Listed,Phantom Flight,0,4,128,P J McDonald,James Horton,107.0,131733.0,Turf,5,Good,2640,1.0,4+,
Newmarket 1st Jul,7f Grp 3,Sam Maximus,0,4,133,P J McDonald,James Horton,107.0,300126.0,Turf,6,Good,1540,1.0,3+,
Newmarket 1st Jul,1m4f Hcap,D Day Arvalenreeva,0,3,122,K T ONeill,K P De Foy,72.0,7541.0,Turf,6,Good,2640,4.0,3+,['Aiming High']
Newmarket 1st Jul,6f Listed,Indispensable,0,2,128,Cieren Fallon,W J Haggas,82.0,321.0,Turf,9,Good,1320,1.0,2,['Denruth Diamond']
Newmarket 1st Jul,1m Hcap,One Morning,0,4,142,James Doyle,M L W Bell,82.0,2134.0,Turf,5,Good,1760,4.0,3+,"['Rajindri', 'Canoodled']"
Newmarket 1st Jul,7f Mdn Stks,Hagwa,0,2,128,D Tudhope,Tom Clover,,,Turf,6,Good,1540,4.0,2,
Newmarket 1st Jul,1m4f Listed,Al Aasy,0,6,131,Jim Crowley,W J Haggas,115.0,122481.0,Turf,5,Good,2640,1.0,4+,
Newmarket 1st Jul,1m2f Hcap,V Twelve,0,4,137,K Shoemark,E Walker,69.0,321044.0,Turf,9,Good,2200,5.0,3+,
Newmarket 1st Jul,1m2f Hcap,Dog Fox,0,3,132,Hollie Doyle,E A L Dunlop,74.0,578113.0,Turf,9,Good,2200,5.0,3+,
Newmarket 1st Jul,7f Mdn Stks,Upscale,0,2,128,Rob Hornby,A M Balding,,,Turf,6,Good,1540,4.0,2,
Newmarket 1st Jul,7f Mdn Stks,Calafrio,0,2,128,Hollie Doyle,P A Kirby,,4.0,Turf,6,Good,1540,4.0,2,
Newmarket 1st Jul,7f Mdn Stks,Crocus Time,0,2,128,P J Dobbs,R Hannon,,3.0,Turf,6,Good,1540,4.0,2,
Newmarket 1st Jul,6f Listed,What A Question,0,2,128,James Doyle,C Johnston,,1.0,Turf,9,Good,1320,1.0,2,['Denruth Diamond']
Newmarket 1st Jul,1m4f Hcap,Fox Flame,0,3,120,J F Egan,C Johnston,70.0,312963.0,Turf,6,Good,2640,4.0,3+,['Aiming High']
Newmarket 1st Jul,7f Grp 3,Jumby,0,5,136,W Buick,Eve Johnson Houghton,111.0,965501.0,Turf,6,Good,1540,1.0,3+,
Newmarket 1st Jul,1m4f Hcap,Saisissante,0,3,128,Rob Hornby,Noel Williams,78.0,561211.0,Turf,6,Good,2640,4.0,3+,['Aiming High']
Newmarket 1st Jul,1m4f Listed,Outbox,0,8,128,Hollie Doyle,A Watson,99.0,323045.0,Turf,5,Good,2640,1.0,4+,
Newmarket 1st Jul,1m4f Hcap,Dal Mallart,0,4,139,Hollie Doyle,A King,77.0,340530.0,Turf,6,Good,2640,4.0,3+,['Aiming High']
Newmarket 1st Jul,6f Listed,Star Of Mystery,1,2,128,W Buick,C Appleby,,21.0,Turf,9,Good,1320,1.0,2,['Denruth Diamond']
Newmarket 1st Jul,1m4f Listed,Kemari,1,5,128,James Doyle,C Appleby,108.0,226425.0,Turf,5,Good,2640,1.0,4+,
Newmarket 1st Jul,1m Hcap,Royal Charter,1,3,135,W Buick,W J Haggas,84.0,172.0,Turf,5,Good,1760,4.0,3+,"['Rajindri', 'Canoodled']"
Newmarket 1st Jul,6f Listed,Ziggys Phoenix,0,2,128,P J Dobbs,R Hannon,84.0,41144.0,Turf,9,Good,1320,1.0,2,['Denruth Diamond']
Newmarket 1st Jul,6f Listed,Neverstopdreaming,0,2,128,P J McDonald,James Horton,75.0,41.0,Turf,9,Good,1320,1.0,2,['Denruth Diamond']
Newmarket 1st Jul,7f Grp 3,Aldaary,0,5,133,Jim Crowley,W J Haggas,116.0,557111.0,Turf,6,Good,1540,1.0,3+,
Newmarket 1st Jul,6f Listed,Unbreak My Heart,0,2,128,J P Fahy,C G Cox,,31.0,Turf,9,Good,1320,1.0,2,['Denruth Diamond']
Newmarket 1st Jul,1m4f Hcap,Spring Fever,1,3,135,R Havlin,J  T Gosden,85.0,48312.0,Turf,6,Good,2640,4.0,3+,['Aiming High']
Newmarket 1st Jul,6f Listed,Rare Jewel,0,2,128,D Tudhope,W J Haggas,,,Turf,9,Good,1320,1.0,2,['Denruth Diamond']
Newmarket 1st Jul,1m2f Hcap,Zaras Return,0,3,134,W Buick,W Stone,76.0,758141.0,Turf,9,Good,2200,5.0,3+,
Newmarket 1st Jul,1m2f Hcap,Blueflagflyinghigh,0,3,135,James Doyle,M L W Bell,77.0,873251.0,Turf,9,Good,2200,5.0,3+,
Newmarket 1st Jul,1m2f Hcap,Serengeti Sunset,0,3,130,Cieren Fallon,J  T Gosden,72.0,865832.0,Turf,9,Good,2200,5.0,3+,
